瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),浅加(m/s),浅氢(16规困),嚼档(%),刘扁拘(hPa),捞浇痢柯档(∑C),泅瘤扁拘(hPa),秦搁扁拘(hPa),老炼(hr),老荤(MJ/m2),利汲(cm),傈款樊(10盒困),矫沥(10m),瘤搁惑怕(瘤搁惑怕内靛),瘤搁柯档(∑C)
159,何魂,2017-01-01 01:00,3.5,,3.6,360,67,5.3,-2,1020.3,1029,,,,,1438,,.5
159,何魂,2017-01-01 02:00,3.6,,4,360,67,5.3,-1.9,1020.3,1029,,,,,1572,,.4
159,何魂,2017-01-01 03:00,3,,1.5,360,69,5.2,-2.1,1020.8,1029.6,,,,0,1407,,-.5
159,何魂,2017-01-01 04:00,2.8,,.4,0,67,5,-2.7,1020.7,1029.5,,,,0,1392,,-.8
159,何魂,2017-01-01 05:00,2.7,,3.3,320,68,5,-2.6,1019.6,1028.4,,,,0,1335,,-.4
159,何魂,2017-01-01 06:00,2.4,,1.5,290,67,4.9,-3.1,1019.2,1028,,,,0,1352,,-1
159,何魂,2017-01-01 07:00,2.5,,.8,320,66,4.8,-3.2,1020.2,1029,,,,2,1295,,-1.4
159,何魂,2017-01-01 08:00,2.5,,1.5,360,67,4.9,-3,1020.7,1029.5,.2,.04,,3,1209,,-.5
159,何魂,2017-01-01 09:00,5.1,,3.2,320,59,5.2,-2.2,1021,1029.7,1,.47,,4,1404,,3.4
159,何魂,2017-01-01 10:00,6.6,,2.7,290,54,5.3,-2,1021.5,1030.2,1,.93,,7,1581,,8.1
159,何魂,2017-01-01 11:00,7.7,,2.9,340,53,5.6,-1.2,1021.5,1030.1,1,1.29,,5,1407,,16.6
159,何魂,2017-01-01 12:00,8.8,,4.5,340,51,5.8,-.8,1020.3,1028.9,1,1.81,,5,1546,,20.3
159,何魂,2017-01-01 13:00,10.6,,1.9,320,43,5.5,-1.4,1019.3,1027.8,1,1.8,,3,1492,,21.3
159,何魂,2017-01-01 14:00,12.2,,1.9,320,38,5.4,-1.7,1018.4,1026.8,1,1.72,,1,1741,,20.9
159,何魂,2017-01-01 15:00,11.7,,3.8,250,47,6.4,.7,1018.2,1026.7,1,1.36,,0,1549,,17.1
159,何魂,2017-01-01 16:00,10.6,,3.9,250,46,5.9,-.5,1017.9,1026.4,1,.87,,0,1605,,11.9
159,何魂,2017-01-01 17:00,9.2,,3,250,55,6.4,.6,1017.5,1026,1,.33,,0,1517,,7.7
159,何魂,2017-01-01 18:00,7.7,,2.6,270,62,6.5,.8,1017.6,1026.2,0,.01,,0,1458,,4.8
159,何魂,2017-01-01 19:00,7.1,,.8,290,57,5.8,-.8,1017.4,1026,,,,,1558,,3.7
159,何魂,2017-01-01 20:00,7,,3.3,340,51,5.1,-2.4,1016.9,1025.5,,,,,1478,,3.4
159,何魂,2017-01-01 21:00,6.6,,1.9,360,53,5.2,-2.3,1016.4,1025,,,,1,1486,,2.8
159,何魂,2017-01-01 22:00,6.6,,1.6,340,55,5.4,-1.8,1016,1024.6,,,,,1458,,2.6
159,何魂,2017-01-01 23:00,7.1,,2.9,340,52,5.2,-2.1,1015.3,1023.9,,,,,1469,,3.4
159,何魂,2017-01-02 00:00,6.5,,2.4,320,56,5.4,-1.6,1015.6,1024.2,,,,5,1366,,3
159,何魂,2017-01-02 01:00,5.9,,1.6,270,61,5.7,-1,1015,1023.6,,,,,1265,,1.7
159,何魂,2017-01-02 02:00,5.5,,3.4,270,63,5.7,-.9,1014.3,1022.9,,,,,1213,,1.3
159,何魂,2017-01-02 03:00,6.3,,3.3,270,59,5.6,-1.1,1014.2,1022.8,,,,8,1167,,3.6
159,何魂,2017-01-02 04:00,6.4,,5.1,250,63,6.1,-.1,1013.9,1022.5,,,,8,1108,,4
159,何魂,2017-01-02 05:00,6.2,,2.7,290,60,5.7,-1,1013.8,1022.4,,,,10,922,,4.3
159,何魂,2017-01-02 06:00,5.8,,2.2,180,65,6,-.2,1013.5,1022.1,,,,8,829,,4
159,何魂,2017-01-02 07:00,5.6,,1.4,70,64,5.8,-.6,1013.6,1022.2,,,,6,843,,3.4
159,何魂,2017-01-02 08:00,5.4,,2.8,360,63,5.7,-1,1014.1,1022.7,0,.01,,6,843,,2.9
159,何魂,2017-01-02 09:00,7.4,,1,230,56,5.8,-.8,1014.5,1023.1,.9,.35,,0,1020,,5.2
159,何魂,2017-01-02 10:00,10,,1.2,270,49,6,-.2,1014.6,1023.1,1,.94,,0,1410,,13.7
159,何魂,2017-01-02 11:00,11.8,,1.7,230,46,6.3,.5,1014.2,1022.6,1,1.4,,0,1271,,20.5
159,何魂,2017-01-02 12:00,13.3,,1.8,360,46,7,1.9,1013.5,1021.9,1,1.67,,0,1276,,25.1
159,何魂,2017-01-02 13:00,13.7,,2.2,320,43,6.7,1.3,1012.4,1020.7,1,1.71,,0,1487,,24.4
159,何魂,2017-01-02 14:00,14.8,,2.4,270,41,6.9,1.6,1011.8,1020.1,1,1.67,,0,1714,,23.2
159,何魂,2017-01-02 15:00,14.1,,4.7,250,46,7.4,2.6,1011.5,1019.8,1,1.27,,0,1246,,18.9
159,何魂,2017-01-02 16:00,13.5,,2.9,250,47,7.2,2.3,1011.8,1020.1,1,.79,,0,1780,,14.5
159,何魂,2017-01-02 17:00,11.9,,4.2,270,53,7.4,2.6,1012.3,1020.7,1,.29,,2,1898,,10.3
159,何魂,2017-01-02 18:00,10.8,,3.7,270,56,7.2,2.3,1012.4,1020.9,0,.02,,2,1676,,7.6
159,何魂,2017-01-02 19:00,10.3,,3.5,270,58,7.2,2.3,1012.3,1020.8,,,,,1976,,6.4
159,何魂,2017-01-02 20:00,10.2,,3.3,270,55,6.8,1.5,1012.5,1021,,,,,1986,,6.2
159,何魂,2017-01-02 21:00,10,,1,250,53,6.5,.8,1012.4,1020.9,,,,0,2000,,5.6
159,何魂,2017-01-02 22:00,9.4,,1.9,180,57,6.7,1.2,1012.6,1021.1,,,,,2000,,5
159,何魂,2017-01-02 23:00,8.7,,1.4,290,57,6.4,.6,1012.3,1020.8,,,,,2000,,4
159,何魂,2017-01-03 00:00,7.9,,2.2,140,62,6.6,1,1012.3,1020.8,,,,0,1803,,3.4
159,何魂,2017-01-03 01:00,7.2,,1.6,70,64,6.5,.8,1012,1020.6,,,,,1623,,3
159,何魂,2017-01-03 02:00,6.8,,1,70,65,6.4,.6,1012.3,1020.9,,,,,1458,,2.7
159,何魂,2017-01-03 03:00,6.5,,2.1,110,66,6.3,.5,1012.8,1021.4,,,,0,1404,,2.4
159,何魂,2017-01-03 04:00,5.9,,1.7,140,67,6.2,.2,1013.2,1021.8,,,,0,1246,,2
159,何魂,2017-01-03 05:00,5.4,,1.6,270,66,5.9,-.4,1013.3,1021.9,,,,0,1131,,1.6
159,何魂,2017-01-03 06:00,4.7,,2.1,20,67,5.7,-.9,1014,1022.6,,,,0,910,,1.1
159,何魂,2017-01-03 07:00,4.1,,3.5,340,67,5.5,-1.4,1014.5,1023.2,,,,0,835,,1.1
159,何魂,2017-01-03 08:00,3.9,,3.4,320,68,5.5,-1.4,1014.9,1023.6,.1,.03,,0,633,,1.3
159,何魂,2017-01-03 09:00,5,,4.1,320,62,5.4,-1.6,1015.4,1024.1,1,.42,,0,558,,3.6
159,何魂,2017-01-03 10:00,7.2,,3.1,320,41,4.2,-5.2,1015.8,1024.4,1,1.05,,0,828,,11.9
159,何魂,2017-01-03 11:00,9.1,,3.2,360,41,4.8,-3.4,1015.6,1024.1,1,1.54,,0,900,,18.9
159,何魂,2017-01-03 12:00,10.6,,2.5,270,30,3.8,-6.2,1015,1023.5,1,1.74,,0,1238,,23.6
159,何魂,2017-01-03 13:00,11.2,,2.9,270,28,3.7,-6.6,1013.9,1022.3,1,1.8,,0,1637,,22.4
159,何魂,2017-01-03 14:00,11.8,,3.4,290,24,3.3,-8.1,1013.5,1021.9,1,1.8,,0,1580,,21
159,何魂,2017-01-03 15:00,13.6,,1.1,230,22,3.4,-7.7,1013.1,1021.4,1,1.44,,0,1825,,18.9
159,何魂,2017-01-03 16:00,12.4,,2.1,290,24,3.5,-7.6,1013,1021.4,1,.94,,0,1784,,13.2
159,何魂,2017-01-03 17:00,10.7,,2.7,270,26,3.3,-8,1013.2,1021.7,1,.36,,0,1968,,8.1
159,何魂,2017-01-03 18:00,9,,1.9,270,30,3.5,-7.6,1013.5,1022,0,.01,,0,1876,,5.2
159,何魂,2017-01-03 19:00,8.1,,3.4,290,34,3.7,-6.8,1013.7,1022.2,,,,,1680,,4.6
159,何魂,2017-01-03 20:00,7.4,,3.1,290,43,4.4,-4.3,1013.6,1022.2,,,,,1270,,3.8
159,何魂,2017-01-03 21:00,7,,2.8,270,49,4.9,-3,1013.6,1022.2,,,,0,1212,,2.9
159,何魂,2017-01-03 22:00,7.8,,3.8,340,33,3.5,-7.5,1013.4,1021.9,,,,,1529,,3.7
159,何魂,2017-01-03 23:00,7.7,,4.4,340,35,3.7,-6.8,1013.3,1021.8,,,,,1397,,3.6
159,何魂,2017-01-04 00:00,7,,1.9,290,42,4.2,-5,1013.2,1021.8,,,,0,1242,,2
159,何魂,2017-01-04 01:00,6.7,,1.9,320,40,3.9,-5.9,1013,1021.6,,,,,1150,,1.9
159,何魂,2017-01-04 02:00,6.6,,2.4,340,42,4.1,-5.4,1013.3,1021.9,,,,,1157,,1.9
159,何魂,2017-01-04 03:00,6.3,,2.9,270,39,3.7,-6.6,1013.3,1021.9,,,,0,1262,,1.9
159,何魂,2017-01-04 04:00,5.7,,1.2,360,38,3.5,-7.5,1013.1,1021.7,,,,0,1474,,.9
159,何魂,2017-01-04 05:00,5.5,,1.8,140,39,3.5,-7.3,1012.9,1021.5,,,,0,1475,,.4
159,何魂,2017-01-04 06:00,5.1,,1.2,70,39,3.4,-7.7,1013.1,1021.8,,,,6,1548,,.2
159,何魂,2017-01-04 07:00,5,,.9,270,37,3.2,-8.5,1013.9,1022.6,,,,6,1744,,.2
159,何魂,2017-01-04 08:00,4.9,,1.1,290,35,3,-9.3,1014.5,1023.2,0,.01,,7,1849,,.6
159,何魂,2017-01-04 09:00,6,,.8,200,39,3.6,-6.9,1014.7,1023.3,.1,.25,,7,1493,,4.3
159,何魂,2017-01-04 10:00,8.5,,1.4,230,44,4.9,-3,1015.2,1023.7,1,.71,,6,930,,10.7
159,何魂,2017-01-04 11:00,9.8,,3,340,44,5.4,-1.8,1014.9,1023.4,1,1.12,,7,799,,14.9
159,何魂,2017-01-04 12:00,10.8,,2.2,200,47,6.1,0,1014.2,1022.7,1,1.32,,7,650,,19.8
159,何魂,2017-01-04 13:00,12.5,,1.3,290,42,6.1,0,1012.9,1021.3,1,1.47,,6,648,,22.1
159,何魂,2017-01-04 14:00,12.5,,2.3,340,42,6.1,0,1013,1021.4,1,1.72,,6,683,,20.8
159,何魂,2017-01-04 15:00,12,,3.6,340,43,6,-.2,1012.8,1021.2,1,1.24,,6,719,,16.3
159,何魂,2017-01-04 16:00,10.7,,3.9,340,45,5.8,-.7,1013,1021.5,.9,.59,,7,709,,12
159,何魂,2017-01-04 17:00,10,,4.9,340,47,5.8,-.8,1012.9,1021.4,1,.33,,6,694,,9.3
159,何魂,2017-01-04 18:00,9.2,,5,340,50,5.8,-.7,1013.5,1022,0,.03,,7,671,,7.3
159,何魂,2017-01-04 19:00,8.9,,5.6,340,49,5.6,-1.2,1014.1,1022.6,,,,,690,,6.7
159,何魂,2017-01-04 20:00,8.4,,.8,140,49,5.4,-1.7,1014.2,1022.7,,,,,745,,4
159,何魂,2017-01-04 21:00,7.8,,0,0,51,5.4,-1.7,1014.4,1023,,,,2,759,,2.8
159,何魂,2017-01-04 22:00,7.2,,1.2,50,53,5.4,-1.7,1014.7,1023.3,,,,,729,,2.3
159,何魂,2017-01-04 23:00,7.1,,2.9,20,48,4.9,-3.1,1014.8,1023.4,,,,,846,,2.4
159,何魂,2017-01-05 00:00,7.5,,3,20,47,4.9,-3.1,1014.9,1023.5,,,,2,1023,,3.2
159,何魂,2017-01-05 01:00,7.3,,2.4,50,51,5.2,-2.1,1014.9,1023.5,,,,,1125,,2.7
159,何魂,2017-01-05 02:00,7.2,,1.8,50,54,5.5,-1.5,1015.2,1023.8,,,,,1138,,2.6
159,何魂,2017-01-05 03:00,7.1,,2.7,20,57,5.8,-.8,1015.2,1023.8,,,,2,1341,,2.6
159,何魂,2017-01-05 04:00,6.9,,3.4,50,59,5.9,-.5,1015.1,1023.7,,,,3,1593,,2.8
159,何魂,2017-01-05 05:00,6.9,,4.7,20,59,5.9,-.5,1014.9,1023.5,,,,5,1714,,3
159,何魂,2017-01-05 06:00,7.1,,3.8,20,62,6.2,.2,1015.5,1024.1,,,,6,1765,,3.7
159,何魂,2017-01-05 07:00,6.8,,2.7,50,63,6.2,.2,1015.9,1024.5,,,,8,1693,,3.3
159,何魂,2017-01-05 08:00,6.7,,2.8,50,60,5.9,-.5,1016.2,1024.8,0,.03,,6,1419,,3.5
159,何魂,2017-01-05 09:00,7.5,,2.9,50,65,6.7,1.3,1017,1025.6,.3,.23,,8,1591,,7.2
159,何魂,2017-01-05 10:00,8.7,,4.1,50,68,7.6,3.1,1017.5,1026,0,.5,,7,1974,,10.5
159,何魂,2017-01-05 11:00,10.6,,4.2,50,63,8,3.8,1017.5,1026,.8,.88,,6,2000,,16.7
159,何魂,2017-01-05 12:00,12.4,,3.7,50,59,8.4,4.5,1017.2,1025.6,1,1.43,,8,1917,,21.5
159,何魂,2017-01-05 13:00,10.6,,3.6,50,68,8.7,4.9,1017,1025.5,.5,.84,,9,2000,,15
159,何魂,2017-01-05 14:00,9.9,,3.5,50,73,8.8,5.2,1017,1025.5,0,.7,,9,2000,,12.4
159,何魂,2017-01-05 15:00,8.9,0,3.8,50,77,8.7,5,1017.2,1025.7,0,.36,,10,1807,,10.7
159,何魂,2017-01-05 16:00,8.1,,3.5,50,84,9,5.5,1017.7,1026.3,0,.26,,10,1411,,8.7
159,何魂,2017-01-05 17:00,7.8,,4.2,50,77,8.1,4,1018.8,1027.4,0,.1,,10,1945,,7.7
159,何魂,2017-01-05 18:00,6.7,.6,3.5,50,88,8.6,4.8,1019.1,1027.7,0,0,,10,687,,6.7
159,何魂,2017-01-05 19:00,6.6,,3.8,50,85,8.2,4.2,1019.2,1027.8,,,,10,2000,,6.2
159,何魂,2017-01-05 20:00,6.5,,4.2,50,84,8.1,3.9,1019.5,1028.1,,,,10,2000,,6
159,何魂,2017-01-05 21:00,6.5,.1,3.5,50,82,7.9,3.6,1019.5,1028.1,,,,10,1974,,5.7
159,何魂,2017-01-05 22:00,6.2,,3.8,50,83,7.8,3.5,1019.4,1028.1,,,,10,1995,,5.5
159,何魂,2017-01-05 23:00,6,,4.3,50,83,7.7,3.3,1019.6,1028.3,,,,10,2000,,5
159,何魂,2017-01-06 00:00,6.2,0,4,50,78,7.4,2.6,1019.2,1027.9,,,,10,2000,,5.2
159,何魂,2017-01-06 01:00,6,,3.1,50,77,7.2,2.2,1019.2,1027.9,,,,,2000,,4.9
159,何魂,2017-01-06 02:00,6,,2.7,50,74,6.9,1.7,1018.9,1027.6,,,,,2000,,4.6
159,何魂,2017-01-06 03:00,5.8,,3,50,71,6.5,.9,1019.1,1027.8,,,,10,2000,,4
159,何魂,2017-01-06 04:00,5.6,,3.1,50,69,6.2,.3,1018.8,1027.5,,,,10,2000,,3.5
159,何魂,2017-01-06 05:00,5.5,,3.2,50,68,6.1,0,1018.8,1027.5,,,,8,2000,,3
159,何魂,2017-01-06 06:00,5.1,,2.7,50,68,6,-.3,1018.8,1027.5,,,,7,2000,,2.3
159,何魂,2017-01-06 07:00,5.6,,3.7,50,65,5.9,-.4,1019.1,1027.8,,,,10,2000,,3.6
159,何魂,2017-01-06 08:00,5.6,,3.2,50,66,6,-.2,1019.2,1027.9,0,0,,3,2000,,3
159,何魂,2017-01-06 09:00,6.5,,3.1,20,62,6,-.2,1019.5,1028.1,.2,.28,,6,2000,,7.7
159,何魂,2017-01-06 10:00,9.5,,2.8,50,53,6.2,.3,1019.4,1027.9,1,1.01,,4,2000,,15.6
159,何魂,2017-01-06 11:00,11.1,,3.1,50,50,6.6,1,1019,1027.5,1,1.56,,3,2000,,19.7
159,何魂,2017-01-06 12:00,12.6,,3.1,50,44,6.4,.6,1018.3,1026.7,1,2.09,,5,2000,,23.3
159,何魂,2017-01-06 13:00,11.3,,3.4,50,50,6.7,1.2,1017.5,1026,.8,1.34,,6,2000,,16.4
159,何魂,2017-01-06 14:00,10.3,,3.1,50,48,6,-.2,1016.8,1025.3,.2,.77,,7,2000,,14.6
159,何魂,2017-01-06 15:00,10.7,,3.5,20,51,6.5,.9,1016.7,1025.2,.8,.95,,3,2000,,14.3
159,何魂,2017-01-06 16:00,9.7,,2.8,50,50,6,-.2,1017,1025.5,.8,.83,,2,2000,,10.6
159,何魂,2017-01-06 17:00,8.9,,2.3,50,52,5.9,-.4,1016.9,1025.4,1,.35,,1,2000,,7.8
159,何魂,2017-01-06 18:00,7.5,,2.8,50,55,5.7,-.9,1017.1,1025.7,0,.02,,0,2000,,5.8
159,何魂,2017-01-06 19:00,6.7,,2.8,20,58,5.7,-.9,1017.3,1025.9,,,,,2000,,4.1
159,何魂,2017-01-06 20:00,6.2,,2.3,50,59,5.6,-1.2,1017.2,1025.8,,,,,2000,,3.7
159,何魂,2017-01-06 21:00,5.9,,2.8,20,60,5.6,-1.2,1017.1,1025.8,,,,0,2000,,3.2
159,何魂,2017-01-06 22:00,5.8,,3.4,20,59,5.4,-1.6,1016.6,1025.3,,,,,2000,,3.8
159,何魂,2017-01-06 23:00,5.5,,2.5,50,62,5.6,-1.2,1016.2,1024.9,,,,,2000,,2.7
159,何魂,2017-01-07 00:00,5.7,,2.6,50,60,5.5,-1.4,1015.8,1024.5,,,,0,2000,,3.3
159,何魂,2017-01-07 01:00,5.7,,2.6,50,62,5.7,-1,1015.3,1023.9,,,,,2000,,3
159,何魂,2017-01-07 02:00,5.8,,2,50,64,5.9,-.4,1015.4,1024,,,,,2000,,1.8
159,何魂,2017-01-07 03:00,5.7,,1.9,70,64,5.9,-.5,1015.5,1024.1,,,,0,2000,,2.6
159,何魂,2017-01-07 04:00,5.3,,1,20,69,6.1,0,1014.6,1023.3,,,,0,2000,,1.6
159,何魂,2017-01-07 05:00,4.9,,.3,0,70,6.1,-.1,1014.5,1023.2,,,,0,2000,,.2
159,何魂,2017-01-07 06:00,4.6,,.5,230,72,6.1,0,1014.7,1023.4,,,,0,2000,,-.4
159,何魂,2017-01-07 07:00,4.4,,.5,70,71,5.9,-.4,1014.6,1023.3,,,,5,2000,,-.4
159,何魂,2017-01-07 08:00,5.3,,1.3,110,70,6.2,.2,1014.2,1022.9,.2,.03,,3,2000,,2.1
159,何魂,2017-01-07 09:00,7.5,,.8,70,63,6.5,.8,1014.5,1023.1,.7,.36,,3,1945,,7.2
159,何魂,2017-01-07 10:00,9.3,,1.7,50,59,6.9,1.6,1014.7,1023.2,.7,.73,,8,2000,,11.8
159,何魂,2017-01-07 11:00,11,,2.2,20,56,7.3,2.5,1014.2,1022.7,.3,.95,,5,2000,,18.9
159,何魂,2017-01-07 12:00,11.8,,1.7,50,55,7.6,3,1013.2,1021.6,.7,1.19,,8,2000,,18.2
159,何魂,2017-01-07 13:00,12.2,,1.4,50,54,7.6,3.1,1011.9,1020.3,.3,1.16,,10,2000,,17.8
159,何魂,2017-01-07 14:00,12,,1.3,70,55,7.7,3.2,1010.3,1018.7,0,.8,,10,2000,,16.6
159,何魂,2017-01-07 15:00,11.4,,2.5,90,61,8.2,4.1,1010.4,1018.8,0,.77,,10,2000,,14.8
159,何魂,2017-01-07 16:00,11.1,,2.3,70,62,8.1,4,1010.2,1018.6,0,.45,,10,2000,,13
159,何魂,2017-01-07 17:00,10.4,,1.9,50,65,8.1,4,1010.1,1018.6,0,.13,,10,2000,,10.1
159,何魂,2017-01-07 18:00,9.8,,2.5,50,68,8.2,4.1,1010,1018.4,0,0,,10,2000,,9.1
159,何魂,2017-01-07 19:00,9.6,,3.3,50,67,8,3.7,1009.9,1018.3,,,,,2000,,8.9
159,何魂,2017-01-07 20:00,9.1,,3.6,50,68,7.8,3.4,1009.9,1018.4,,,,,2000,,8.5
159,何魂,2017-01-07 21:00,9.2,,3.5,50,69,8,3.7,1009.5,1018,,,,9,2000,,8.7
159,何魂,2017-01-07 22:00,9.1,,3.4,50,70,8.1,3.9,1009,1017.5,,,,,2000,,8.6
159,何魂,2017-01-07 23:00,9.5,,2.8,50,70,8.2,4.2,1009,1017.4,,,,,2000,,8.8
159,何魂,2017-01-08 00:00,9.3,0,3,50,75,8.7,5,1008.8,1017.2,,,,10,1992,,7.9
159,何魂,2017-01-08 01:00,8.5,,3.5,20,83,9.2,5.7,1008.2,1016.7,,,,10,1212,,7.3
159,何魂,2017-01-08 02:00,8,,4.4,20,86,9.2,5.7,1007.3,1015.8,,,,10,1366,,7.1
159,何魂,2017-01-08 03:00,7.9,2.9,5,20,87,9.2,5.8,1006.9,1015.4,,,,10,1425,,7.1
159,何魂,2017-01-08 04:00,8,,3.6,20,86,9.2,5.7,1006.5,1015,,,,10,1959,,7
159,何魂,2017-01-08 05:00,7.7,,3.4,20,87,9.1,5.6,1005.8,1014.3,,,,10,1602,,6.8
159,何魂,2017-01-08 06:00,7.7,1.5,4.3,50,87,9.1,5.6,1005.4,1013.9,,,,10,1898,,6.8
159,何魂,2017-01-08 07:00,7.5,,3.4,20,88,9.1,5.6,1005.4,1013.9,,,,10,2000,,6.6
159,何魂,2017-01-08 08:00,7.7,,3.2,20,85,8.9,5.3,1005.2,1013.7,0,.01,,10,2000,,7.3
159,何魂,2017-01-08 09:00,8.3,.2,3.6,50,85,9.3,5.9,1005.4,1013.9,0,.14,,10,2000,,8.5
159,何魂,2017-01-08 10:00,9.1,,2.9,50,80,9.2,5.8,1005.3,1013.7,0,.28,,10,2000,,10.4
159,何魂,2017-01-08 11:00,9.8,,2.9,20,71,8.5,4.7,1004.8,1013.2,0,.38,,10,2000,,11.1
159,何魂,2017-01-08 12:00,11.1,,3.5,20,68,9,5.4,1003.6,1012,.1,.79,,9,2000,,14.2
159,何魂,2017-01-08 13:00,11.1,,3,20,67,8.8,5.1,1003,1011.4,0,.59,,10,2000,,12.5
159,何魂,2017-01-08 14:00,11.9,,3.8,50,66,9.2,5.7,1002.3,1010.6,0,.7,,10,2000,,15.1
159,何魂,2017-01-08 15:00,12,0,3.8,50,66,9.2,5.8,1002.2,1010.5,0,.73,,6,2000,,14.6
159,何魂,2017-01-08 16:00,12.7,,2.6,50,61,8.9,5.3,1002.1,1010.4,.9,.84,,4,2000,,13.8
159,何魂,2017-01-08 17:00,11.6,,1.4,20,66,9,5.4,1002.2,1010.5,.9,.38,,3,2000,,10.6
159,何魂,2017-01-08 18:00,10,,1.6,360,69,8.4,4.5,1002.5,1010.9,0,.01,,3,2000,,7.4
159,何魂,2017-01-08 19:00,9.3,,1,70,69,8,3.8,1002.6,1011,,,,,2000,,5.8
159,何魂,2017-01-08 20:00,8.5,,1.5,360,73,8.1,3.9,1002.9,1011.3,,,,,2000,,5.7
159,何魂,2017-01-08 21:00,8.3,,1.1,320,74,8.1,3.9,1003,1011.4,,,,8,2000,,6.4
159,何魂,2017-01-08 22:00,8.6,,1.7,340,73,8.1,4,1002.8,1011.2,,,,,2000,,7
159,何魂,2017-01-08 23:00,8.8,,2.3,360,70,7.9,3.6,1002.7,1011.1,,,,,2000,,7.2
159,何魂,2017-01-09 00:00,8.7,,1.8,320,73,8.2,4.1,1002.5,1010.9,,,,8,2000,,7.4
159,何魂,2017-01-09 01:00,8.7,,1.6,290,72,8.1,3.9,1002,1010.4,,,,,2000,,7.3
159,何魂,2017-01-09 02:00,8.5,,3.2,290,73,8.1,3.9,1002,1010.4,,,,,2000,,7
159,何魂,2017-01-09 03:00,8,,2.1,140,73,7.8,3.4,1002.1,1010.5,,,,8,2000,,6.1
159,何魂,2017-01-09 04:00,7.8,,2.8,20,64,6.8,1.4,1002.3,1010.8,,,,8,1726,,6.4
159,何魂,2017-01-09 05:00,7.2,,3.1,360,64,6.5,.8,1002.5,1011,,,,3,1515,,5.4
159,何魂,2017-01-09 06:00,6.9,,1.9,70,64,6.3,.5,1002.5,1011,,,,1,1467,,4.8
159,何魂,2017-01-09 07:00,6.5,,2.8,230,64,6.2,.1,1003.2,1011.7,,,,0,1467,,4.7
159,何魂,2017-01-09 08:00,6.6,,5.7,290,61,6,-.3,1003.9,1012.4,0,.02,,0,1655,,5.4
159,何魂,2017-01-09 09:00,6.8,,6.8,290,56,5.6,-1.3,1004.5,1013,1,.36,,0,1169,,6.5
159,何魂,2017-01-09 10:00,7.2,,6.8,290,54,5.5,-1.5,1005.2,1013.7,.8,.65,,0,1331,,10
159,何魂,2017-01-09 11:00,7.6,,3.8,290,54,5.6,-1.1,1005.4,1013.9,1,1.03,,2,1310,,9.4
159,何魂,2017-01-09 12:00,8.4,,3.5,290,53,5.8,-.6,1005.3,1013.8,1,1.37,,2,1328,,13.9
159,何魂,2017-01-09 13:00,9.5,,3.6,340,47,5.6,-1.2,1005.4,1013.8,1,1.59,,2,1177,,15.9
159,何魂,2017-01-09 14:00,10.6,,3.1,320,44,5.6,-1.1,1004.9,1013.3,1,1.66,,0,1164,,16.8
159,何魂,2017-01-09 15:00,10.9,,5.1,360,38,5,-2.8,1004.5,1012.9,1,1.35,,0,1450,,15
159,何魂,2017-01-09 16:00,10.7,,2.4,340,36,4.6,-3.7,1005.3,1013.7,1,.9,,0,1554,,11.4
159,何魂,2017-01-09 17:00,9.5,,2,360,38,4.5,-4.1,1006.1,1014.5,1,.4,,0,1540,,7.8
159,何魂,2017-01-09 18:00,8,,.8,290,40,4.3,-4.8,1007,1015.5,.1,.01,,0,1523,,4.3
159,何魂,2017-01-09 19:00,6.9,,2.4,340,40,4,-5.7,1007.8,1016.3,,,,,1549,,4.2
159,何魂,2017-01-09 20:00,6,,1.4,290,38,3.6,-7.2,1008.4,1017,,,,,1701,,2.5
159,何魂,2017-01-09 21:00,5.5,,2.2,340,43,3.9,-6.1,1008.9,1017.5,,,,0,1502,,2.6
159,何魂,2017-01-09 22:00,4.8,,2.6,340,46,4,-5.8,1009.1,1017.7,,,,,1387,,2.3
159,何魂,2017-01-09 23:00,4.7,,2.9,270,44,3.8,-6.5,1009,1017.6,,,,,1427,,1.5
159,何魂,2017-01-10 00:00,4.2,,3.1,320,51,4.2,-5,1009,1017.6,,,,0,1451,,2
159,何魂,2017-01-10 01:00,3.6,,3.1,230,55,4.3,-4.6,1008.4,1017,,,,,1448,,1.5
159,何魂,2017-01-10 02:00,3,,6.2,290,57,4.3,-4.7,1008.9,1017.6,,,,,1477,,1.5
159,何魂,2017-01-10 03:00,2.6,,8.5,340,59,4.3,-4.6,1008.7,1017.4,,,,0,1445,,1.4
159,何魂,2017-01-10 04:00,2,,4.2,340,58,4.1,-5.4,1008.8,1017.5,,,,0,1387,,.6
159,何魂,2017-01-10 05:00,1.6,,2.7,290,60,4.1,-5.3,1008.6,1017.3,,,,0,1421,,-.1
159,何魂,2017-01-10 06:00,1.3,,2.6,290,59,4,-5.8,1009,1017.7,,,,0,1448,,0
159,何魂,2017-01-10 07:00,1.2,,3.1,110,56,3.7,-6.6,1009.5,1018.2,,,,0,1584,,-.4
159,何魂,2017-01-10 08:00,1.2,,2.3,70,53,3.5,-7.3,1010.1,1018.8,.3,.03,,0,1665,,-.3
159,何魂,2017-01-10 09:00,2.7,,3.5,70,45,3.3,-8,1010.9,1019.6,1,.47,,0,1891,,2.2
159,何魂,2017-01-10 10:00,3.9,,3.5,270,41,3.3,-8.1,1011.8,1020.5,1,1.09,,0,1874,,9.9
