瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),浅加(m/s),浅氢(16规困),嚼档(%),刘扁拘(hPa),捞浇痢柯档(∑C),泅瘤扁拘(hPa),秦搁扁拘(hPa),老炼(hr),老荤(MJ/m2),利汲(cm),傈款樊(10盒困),矫沥(10m),瘤搁惑怕(瘤搁惑怕内靛),瘤搁柯档(∑C)
159,何魂,2022-01-01 20:00,2.1,,.5,290,22,1.6,-17.4,1018.7,1027.5,,,,7,5000,,-3.4
159,何魂,2022-01-01 21:00,2.6,,2.1,320,18,1.3,-19.4,1018.5,1027.3,,,,7,5000,,-3.9
159,何魂,2022-01-01 22:00,2.1,,1.3,320,20,1.4,-18.5,1018.3,1027.1,,,,7,5000,,-4.4
159,何魂,2022-01-01 23:00,2.3,,1.4,290,21,1.5,-17.8,1018.1,1026.9,,,,8,5000,,-3.9
159,何魂,2022-01-02 00:00,2.3,,1.6,320,21,1.5,-17.8,1017.9,1026.7,,,,5,5000,,-2.7
159,何魂,2022-01-02 01:00,2.4,,2.6,320,21,1.5,-17.7,1017.3,1026.1,,,,4,5000,,-1.8
159,何魂,2022-01-02 02:00,2.4,,3.1,320,23,1.7,-16.6,1017,1025.8,,,,4,5000,,-1.4
159,何魂,2022-01-02 03:00,2.1,,4.1,320,22,1.6,-17.4,1016.8,1025.6,,,,4,5000,,-1.4
159,何魂,2022-01-02 04:00,1.3,,3.5,320,23,1.5,-17.6,1016.2,1025,,,,2,5000,,-2.7
159,何魂,2022-01-02 05:00,1.2,,2.1,320,23,1.5,-17.6,1015.7,1024.5,,,,0,5000,,-3.2
159,何魂,2022-01-02 06:00,1.5,,4.1,320,24,1.6,-16.9,1016,1024.8,,,,0,5000,,-1.9
159,何魂,2022-01-02 07:00,1.2,,3.2,340,25,1.7,-16.7,1016.7,1025.5,,,,0,5000,,-2.6
159,何魂,2022-01-02 08:00,1.1,,1.7,320,26,1.7,-16.3,1016.9,1025.7,.3,.03,,0,5000,,-4.2
159,何魂,2022-01-02 09:00,3.1,,1.5,290,24,1.8,-15.5,1017,1025.7,1,.47,,0,5000,,1.3
159,何魂,2022-01-02 10:00,5.1,,2.5,250,24,2.1,-13.8,1017.2,1025.9,1,1.1,,0,5000,,16.3
159,何魂,2022-01-02 11:00,6.3,,2.7,230,24,2.3,-12.8,1017,1025.6,1,1.62,,0,5000,,22.1
159,何魂,2022-01-02 12:00,6.4,,4.3,230,33,3.2,-8.7,1016.1,1024.7,1,1.94,,0,5000,,20.4
159,何魂,2022-01-02 13:00,8.3,,4.3,250,36,3.9,-5.9,1015.2,1023.7,1,2.06,,0,5000,,21.4
159,何魂,2022-01-02 14:00,11,,2.4,180,31,4.1,-5.5,1014.3,1022.8,1,1.91,,0,5000,,18.2
159,何魂,2022-01-02 15:00,10.2,,2.3,270,37,4.6,-3.8,1014.3,1022.8,1,1.58,,0,5000,,11.5
159,何魂,2022-01-02 16:00,10.6,,2.1,290,39,5,-2.8,1014.4,1022.9,1,1.06,,0,5000,,8.8
159,何魂,2022-01-02 17:00,8.4,,2.8,340,39,4.3,-4.7,1014.7,1023.2,.9,.4,,0,3985,,5.4
159,何魂,2022-01-02 18:00,6.9,,2.7,340,39,3.9,-6.1,1015.2,1023.8,0,.03,,0,2626,,2.4
159,何魂,2022-01-02 19:00,6.3,,3.2,340,40,3.8,-6.3,1015.7,1024.3,,,,0,2333,,1.4
159,何魂,2022-01-02 20:00,5.7,,3.2,320,42,3.8,-6.2,1016,1024.7,,,,0,2187,,.8
159,何魂,2022-01-02 21:00,5.2,,4.4,320,41,3.6,-7,1016.5,1025.2,,,,0,2159,,.8
159,何魂,2022-01-02 22:00,4.5,,3.9,320,43,3.6,-7,1016.7,1025.4,,,,0,2104,,.1
159,何魂,2022-01-02 23:00,3.9,,4.5,320,42,3.4,-7.8,1016.8,1025.5,,,,0,2259,,-.5
159,何魂,2022-01-03 00:00,3.2,,2.2,320,43,3.3,-8.2,1016.6,1025.3,,,,0,2190,,-2.3
159,何魂,2022-01-03 01:00,3,,3.7,320,38,2.9,-9.9,1016.2,1024.9,,,,0,1889,,-2.1
159,何魂,2022-01-03 02:00,2.8,,4.8,320,41,3.1,-9.1,1016.2,1024.9,,,,0,1649,,-1.4
159,何魂,2022-01-03 03:00,2.1,,5.5,320,45,3.2,-8.6,1016.1,1024.9,,,,0,1481,,
159,何魂,2022-01-03 04:00,1.6,,3.5,320,46,3.2,-8.7,1015.7,1024.5,,,,0,1396,,-1.9
159,何魂,2022-01-03 05:00,1.4,,3.8,320,45,3,-9.2,1016,1024.8,,,,7,1473,,-2.6
159,何魂,2022-01-03 06:00,1,,3,320,43,2.8,-10.2,1016.2,1025,,,,6,1556,,-2.4
159,何魂,2022-01-03 07:00,1.1,,3.5,320,32,2.1,-13.8,1016.3,1025.1,,,,5,2330,,-3.1
159,何魂,2022-01-03 08:00,1.5,,2.3,290,27,1.8,-15.5,1016.5,1025.3,.3,.02,,1,3475,,-2.9
159,何魂,2022-01-03 09:00,2.7,,2.4,270,23,1.7,-16.4,1016.5,1025.2,1,.45,,1,4730,,0
159,何魂,2022-01-03 10:00,4.7,,3,290,18,1.5,-17.6,1016.8,1025.5,1,1.16,,0,5000,,7.3
159,何魂,2022-01-03 11:00,6.8,,2,340,16,1.6,-17.3,1016.1,1024.7,1,1.69,,0,5000,,14.3
159,何魂,2022-01-03 12:00,6.9,,4.7,320,15,1.5,-18,1015,1023.6,1,2.07,,0,5000,,15
159,何魂,2022-01-03 13:00,8.8,,2.9,340,14,1.6,-17.3,1014,1022.5,1,2.19,,0,5000,,19.2
159,何魂,2022-01-03 14:00,9.2,,3,270,14,1.6,-16.9,1013.2,1021.7,1,2.05,,0,5000,,20.3
159,何魂,2022-01-03 15:00,9.3,,2.5,340,15,1.8,-16,1012.8,1021.3,1,1.69,,0,5000,,10.5
159,何魂,2022-01-03 16:00,9.2,,1.8,320,15,1.7,-16.1,1012.8,1021.3,1,1.12,,0,5000,,7.4
159,何魂,2022-01-03 17:00,7.4,,2.6,270,19,2,-14.7,1012.9,1021.5,.9,.43,,0,5000,,3.3
159,何魂,2022-01-03 18:00,6.1,,2.1,250,21,2,-14.6,1013.8,1022.4,0,.02,,0,4963,,0
159,何魂,2022-01-03 19:00,4.9,,1.3,110,22,1.9,-15,1014.1,1022.8,,,,0,4325,,-.4
159,何魂,2022-01-03 20:00,4.5,,2.2,90,24,2,-14.3,1014.5,1023.2,,,,0,4084,,-.4
159,何魂,2022-01-03 21:00,3.2,,2.1,360,29,2.2,-13.1,1014.7,1023.4,,,,0,3722,,-1.4
159,何魂,2022-01-03 22:00,2.5,,3.3,320,31,2.3,-12.9,1014.9,1023.6,,,,0,3747,,-1.9
159,何魂,2022-01-03 23:00,1.7,,3.3,320,34,2.3,-12.5,1015.1,1023.9,,,,0,3904,,-2.3
159,何魂,2022-01-04 00:00,1.1,,4.7,320,37,2.4,-12,1015.6,1024.4,,,,0,4114,,-2.3
159,何魂,2022-01-04 01:00,.8,,2.5,340,39,2.5,-11.6,1015.7,1024.5,,,,0,4109,,-3.1
159,何魂,2022-01-04 02:00,.7,,1.5,110,38,2.4,-12,1015.5,1024.3,,,,0,4370,,-3.5
159,何魂,2022-01-04 03:00,.6,,1.7,320,42,2.7,-10.8,1015.5,1024.3,,,,0,4021,,-4
159,何魂,2022-01-04 04:00,.6,,1.1,360,41,2.6,-11.1,1015.7,1024.5,,,,0,3881,,-4.2
159,何魂,2022-01-04 05:00,.8,,1.2,270,47,3,-9.2,1015.8,1024.6,,,,0,3702,,-4.1
159,何魂,2022-01-04 06:00,1.1,,1.3,340,52,3.5,-7.6,1016.6,1025.4,,,,0,3268,,-4.5
159,何魂,2022-01-04 07:00,.9,,.1,0,53,3.5,-7.6,1016.5,1025.3,,,,0,3348,,-4.6
159,何魂,2022-01-04 08:00,.9,,1.5,20,57,3.7,-6.6,1016.8,1025.6,0,.01,,1,2987,,-3.6
159,何魂,2022-01-04 09:00,3.2,,.5,230,55,4.2,-4.9,1017.3,1026,.8,.35,,2,2935,,1.3
159,何魂,2022-01-04 10:00,5.9,,.9,250,51,4.8,-3.4,1017.7,1026.4,1,.92,,2,2925,,9
159,何魂,2022-01-04 11:00,7.1,,2,360,48,4.9,-3.1,1017.4,1026,1,1.45,,0,2863,,14.2
159,何魂,2022-01-04 12:00,6.7,,2.4,320,46,4.5,-4.1,1016.6,1025.2,1,1.78,,0,2054,,16
159,何魂,2022-01-04 13:00,7.9,,2.1,270,43,4.6,-3.9,1015.4,1024,1,1.89,,0,2085,,19.1
159,何魂,2022-01-04 14:00,7.9,,3.7,270,39,4.2,-5.2,1015.1,1023.7,1,1.89,,0,2321,,18.6
159,何魂,2022-01-04 15:00,9,,2.5,290,33,3.8,-6.4,1015.4,1023.9,1,1.57,,0,2837,,11.5
159,何魂,2022-01-04 16:00,8.3,,2.2,290,30,3.3,-8.2,1015.8,1024.3,1,1.06,,0,3592,,8.1
159,何魂,2022-01-04 17:00,7.3,,2.6,290,28,2.9,-10,1015.9,1024.5,1,.44,,0,4294,,3.7
159,何魂,2022-01-04 18:00,5.9,,2.3,320,29,2.7,-10.8,1016.1,1024.7,0,.02,,0,4634,,.1
159,何魂,2022-01-04 19:00,5.3,,2.5,290,29,2.6,-11.3,1016.1,1024.8,,,,2,4345,,-.2
159,何魂,2022-01-04 20:00,4.9,,1.8,50,28,2.4,-12.1,1016.2,1024.9,,,,2,4586,,-1.1
159,何魂,2022-01-04 21:00,5,,2.8,320,30,2.6,-11.1,1016.7,1025.4,,,,1,4604,,-.5
159,何魂,2022-01-04 22:00,4.6,,4.9,320,24,2,-14.2,1016.8,1025.5,,,,8,5000,,1.9
159,何魂,2022-01-04 23:00,3.9,,4.2,320,24,1.9,-14.8,1017,1025.7,,,,9,5000,,1.6
159,何魂,2022-01-05 00:00,4.1,,3.1,340,19,1.6,-17.5,1017,1025.7,,,,8,5000,,1.8
159,何魂,2022-01-05 01:00,3.5,,2.6,320,20,1.6,-17.4,1017.3,1026,,,,9,5000,,.5
159,何魂,2022-01-05 02:00,3,,1.9,50,22,1.7,-16.7,1017.4,1026.1,,,,8,5000,,-1.2
159,何魂,2022-01-05 03:00,2.2,,.8,340,22,1.6,-17.3,1017.3,1026.1,,,,6,5000,,-2.9
159,何魂,2022-01-05 04:00,1.9,,1,320,27,1.9,-15.1,1017,1025.8,,,,4,5000,,-3.8
159,何魂,2022-01-05 05:00,1.8,,1,140,32,2.2,-13.1,1016.9,1025.7,,,,8,5000,,-2.6
159,何魂,2022-01-05 06:00,2.3,,.8,90,36,2.6,-11.2,1017,1025.8,,,,9,5000,,-1
159,何魂,2022-01-05 07:00,2.9,,2.9,50,45,3.4,-7.8,1017,1025.7,,,,9,5000,,-.1
159,何魂,2022-01-05 08:00,3.5,,3.5,50,47,3.7,-6.7,1017.4,1026.1,0,.01,,10,5000,,1.7
159,何魂,2022-01-05 09:00,4.4,,3.7,50,50,4.2,-5.1,1017.7,1026.4,0,.18,,8,4899,,3.9
159,何魂,2022-01-05 10:00,5.9,,3.2,50,50,4.6,-3.7,1017.9,1026.6,.4,.68,,9,5000,,7.7
159,何魂,2022-01-05 11:00,6.5,,3.5,50,51,4.9,-2.9,1017.5,1026.1,0,.61,,9,4992,,8.8
159,何魂,2022-01-05 12:00,8,,2.5,50,50,5.4,-1.8,1016.8,1025.4,0,.78,,9,4997,,11.8
159,何魂,2022-01-05 13:00,9.5,,3.3,70,51,6.1,-.1,1015.8,1024.3,.1,1.15,,9,5000,,15.8
159,何魂,2022-01-05 14:00,8.7,,3.8,70,53,6,-.3,1015,1023.5,.1,.93,,9,5000,,12.3
159,何魂,2022-01-05 15:00,8.7,,2.9,70,56,6.2,.3,1014.8,1023.3,0,.77,,9,5000,,11.9
159,何魂,2022-01-05 16:00,8.4,,3.5,50,56,6.2,.1,1014.8,1023.3,0,.45,,10,5000,,9.6
159,何魂,2022-01-05 17:00,7.7,,2.4,50,59,6.2,.1,1015.3,1023.9,0,.1,,10,5000,,7
159,何魂,2022-01-05 18:00,7,,3.5,50,67,6.7,1.2,1015.7,1024.3,0,.01,,10,5000,,6
159,何魂,2022-01-05 19:00,6.5,,2.3,50,71,6.9,1.6,1016.3,1024.9,,,,10,5000,,5.2
159,何魂,2022-01-05 20:00,6.1,,3.2,50,75,7,1.9,1016.3,1024.9,,,,10,5000,,5
159,何魂,2022-01-05 21:00,5.6,0,4,50,77,7,1.8,1016.5,1025.2,,,,10,5000,,4.8
159,何魂,2022-01-05 22:00,5.4,,3.8,50,78,7,1.8,1016.5,1025.2,,,,10,4930,,4.7
159,何魂,2022-01-05 23:00,5,,3.3,50,84,7.3,2.5,1016.2,1024.9,,,,10,3036,,4.3
159,何魂,2022-01-06 00:00,4.9,0,2.2,50,88,7.6,3,1015.5,1024.2,,,,10,3145,,4.1
159,何魂,2022-01-06 01:00,5.3,,3.5,50,79,7,1.9,1014.8,1023.5,,,,10,5000,,3.9
159,何魂,2022-01-06 02:00,5.5,,1.3,50,78,7,1.9,1014.5,1023.1,,,,10,5000,,4
159,何魂,2022-01-06 03:00,5.1,0,.2,0,80,7,1.9,1014.6,1023.3,,,,10,4985,,3.8
159,何魂,2022-01-06 04:00,4.8,,1.5,320,79,6.8,1.4,1014.2,1022.8,,,,10,4811,,3.6
159,何魂,2022-01-06 05:00,4.7,,.5,50,76,6.5,.8,1014.2,1022.9,,,,10,5000,,3.5
159,何魂,2022-01-06 06:00,4.8,0,1.5,290,75,6.4,.7,1014.6,1023.3,,,,10,4825,,3.4
159,何魂,2022-01-06 07:00,4.7,,3.8,320,72,6.1,0,1015.1,1023.8,,,,10,3570,,3.2
159,何魂,2022-01-06 08:00,5,,1.6,340,60,5.2,-2.1,1015.3,1024,0,.01,,8,4372,,3
159,何魂,2022-01-06 09:00,5,,1.9,180,64,5.6,-1.2,1015.8,1024.5,.3,.31,,2,2766,,3.5
159,何魂,2022-01-06 10:00,6.2,,3.5,360,52,4.9,-2.9,1016,1024.6,1,1.08,,0,3519,,7.7
159,何魂,2022-01-06 11:00,8.9,,1.9,110,33,3.8,-6.5,1016.1,1024.6,1,1.61,,0,5000,,15.2
159,何魂,2022-01-06 12:00,9.3,,2.5,70,22,2.6,-11.3,1015.5,1024,1,2,,0,5000,,19.3
159,何魂,2022-01-06 13:00,10.1,,3.4,320,19,2.3,-12.5,1014.8,1023.3,1,2.19,,0,5000,,20.8
159,何魂,2022-01-06 14:00,10.6,,2.1,200,16,2,-14.2,1014.6,1023.1,1,2.08,,0,5000,,21
159,何魂,2022-01-06 15:00,10.8,,2.9,270,18,2.3,-12.6,1014.9,1023.4,1,1.73,,0,5000,,11.5
159,何魂,2022-01-06 16:00,10.1,,3.5,290,18,2.2,-13.2,1015.2,1023.7,1,1.14,,0,5000,,8.4
159,何魂,2022-01-06 17:00,7.9,,4.7,320,19,2,-14.3,1015.4,1024,1,.54,,0,5000,,5
159,何魂,2022-01-06 18:00,6.6,,2.9,320,20,1.9,-14.8,1016.4,1025,0,.02,,0,5000,,2.4
159,何魂,2022-01-06 19:00,5.9,,4.7,320,22,2,-14.2,1017.1,1025.8,,,,0,5000,,1.8
159,何魂,2022-01-06 20:00,5.3,,2.7,320,22,2,-14.7,1017.9,1026.6,,,,0,5000,,.7
159,何魂,2022-01-06 21:00,4.5,,3,320,23,1.9,-14.8,1018.5,1027.2,,,,0,4992,,-.1
159,何魂,2022-01-06 22:00,4.1,,1.9,320,27,2.2,-13.2,1018.9,1027.6,,,,0,4956,,-.6
159,何魂,2022-01-06 23:00,3.3,,.9,270,28,2.2,-13.5,1019,1027.7,,,,0,4919,,-1.4
159,何魂,2022-01-07 00:00,3,,1.2,20,35,2.6,-11,1018.8,1027.6,,,,0,5000,,-1.6
159,何魂,2022-01-07 01:00,2.7,,1.1,320,38,2.8,-10.2,1019.1,1027.9,,,,0,4926,,-1.8
159,何魂,2022-01-07 02:00,2.3,,.9,230,40,2.9,-9.9,1019.5,1028.3,,,,0,4600,,-2.3
159,何魂,2022-01-07 03:00,1.8,,.4,0,41,2.9,-10,1019.8,1028.6,,,,0,4565,,-2.7
159,何魂,2022-01-07 04:00,1.7,,1,290,44,3,-9.2,1019.7,1028.5,,,,0,4768,,-2.8
159,何魂,2022-01-07 05:00,1.7,,.5,70,46,3.2,-8.7,1019.7,1028.5,,,,0,4473,,-3.1
159,何魂,2022-01-07 06:00,1.4,,.4,0,47,3.2,-8.7,1020,1028.8,,,,0,4211,,-3.4
159,何魂,2022-01-07 07:00,1.1,,.2,0,50,3.3,-8.1,1020,1028.8,,,,0,3637,,-3.8
159,何魂,2022-01-07 08:00,1.8,,.5,180,51,3.6,-7.2,1020.2,1029,.2,.02,,0,3711,,-3.2
159,何魂,2022-01-07 09:00,5.5,,.7,160,49,4.4,-4.3,1020.6,1029.3,1,.44,,0,2698,,2.2
159,何魂,2022-01-07 10:00,7.7,,.8,140,39,4.1,-5.4,1020.7,1029.3,1,1.08,,0,4901,,8.8
159,何魂,2022-01-07 11:00,9.2,,1.4,180,45,5.2,-2.1,1020.1,1028.6,1,1.6,,0,3654,,16.5
159,何魂,2022-01-07 12:00,9.5,,2.5,270,33,3.9,-6,1019,1027.5,1,1.96,,0,5000,,21
159,何魂,2022-01-07 13:00,10,,3.5,250,38,4.7,-3.6,1018.3,1026.8,1,2.14,,0,5000,,22.6
159,何魂,2022-01-07 14:00,9.7,,4.4,230,33,4,-5.8,1017.7,1026.2,1,2.07,,0,4285,,21.7
159,何魂,2022-01-07 15:00,10.1,,3.6,270,33,4.1,-5.4,1017.3,1025.8,1,1.69,,0,4779,,12.4
159,何魂,2022-01-07 16:00,9.7,,4.4,230,34,4.1,-5.4,1017.2,1025.7,1,1.12,,0,4954,,8.9
159,何魂,2022-01-07 17:00,8.3,,4.1,230,36,3.9,-5.9,1017.3,1025.9,1,.49,,0,3678,,5.7
159,何魂,2022-01-07 18:00,6.9,,2.7,270,41,4.1,-5.4,1017.5,1026.1,0,.02,,0,3558,,2.6
159,何魂,2022-01-07 19:00,6,,1.1,250,47,4.4,-4.4,1017.8,1026.5,,,,0,3264,,.6
159,何魂,2022-01-07 20:00,6.1,,2.5,290,43,4.1,-5.5,1017.9,1026.6,,,,0,4037,,1
159,何魂,2022-01-07 21:00,5.9,,2.9,290,46,4.3,-4.8,1017.7,1026.4,,,,0,3933,,.8
159,何魂,2022-01-07 22:00,5.6,,2.6,290,43,3.9,-6,1017.6,1026.3,,,,0,4274,,.3
159,何魂,2022-01-07 23:00,4.5,,.8,290,46,3.9,-6.1,1017.2,1025.9,,,,0,3968,,-1.7
159,何魂,2022-01-08 00:00,5.1,,3.1,320,43,3.8,-6.4,1017.1,1025.8,,,,0,3521,,-.9
159,何魂,2022-01-08 01:00,4.9,,4.4,320,42,3.6,-6.9,1016.4,1025.1,,,,0,3263,,-.2
159,何魂,2022-01-08 02:00,3.9,,5.8,320,36,2.9,-9.8,1016.2,1024.9,,,,0,3635,,-.3
159,何魂,2022-01-08 03:00,4.4,,3.6,320,31,2.6,-11.2,1016.2,1024.9,,,,0,4231,,-.8
159,何魂,2022-01-08 04:00,4,,3.5,320,28,2.3,-12.9,1015.7,1024.4,,,,0,4281,,-1.6
159,何魂,2022-01-08 05:00,3.7,,5,340,27,2.1,-13.6,1015.1,1023.8,,,,0,4205,,-1.1
159,何魂,2022-01-08 06:00,3.1,,5.8,340,27,2.1,-14.1,1015.1,1023.8,,,,0,4345,,-1.1
159,何魂,2022-01-08 07:00,3.4,,5.6,320,24,1.9,-15.3,1015,1023.7,,,,0,4419,,-1.1
159,何魂,2022-01-08 08:00,2.8,,5.2,320,24,1.8,-15.8,1014.9,1023.6,.3,.03,,0,4670,,-1.4
159,何魂,2022-01-08 09:00,4,,5.1,320,20,1.6,-16.9,1015.1,1023.8,1,.49,,0,5000,,2.2
159,何魂,2022-01-08 10:00,5.8,,2.9,320,21,1.9,-14.9,1015.1,1023.7,1,1.15,,0,5000,,8.1
159,何魂,2022-01-08 11:00,6.5,,4.6,320,22,2.1,-13.7,1014.7,1023.3,1,1.72,,0,5000,,14.4
159,何魂,2022-01-08 12:00,7.2,,3.5,320,21,2.1,-13.7,1013.7,1022.3,1,2.09,,0,5000,,18.7
159,何魂,2022-01-08 13:00,8.5,,3.1,290,20,2.2,-13.2,1012.6,1021.1,1,2.21,,0,5000,,20.9
159,何魂,2022-01-08 14:00,10.3,,2,270,20,2.5,-11.7,1011.7,1020.2,1,2.08,,0,5000,,22
159,何魂,2022-01-08 15:00,10.4,,2.3,270,20,2.5,-11.6,1011.4,1019.9,1,1.72,,0,5000,,12.5
159,何魂,2022-01-08 16:00,10.7,,2.4,270,20,2.6,-11.4,1011.5,1020,1,1.16,,0,5000,,8.9
159,何魂,2022-01-08 17:00,9.2,,1.6,290,20,2.3,-12.6,1011.8,1020.3,1,.51,,0,5000,,5.2
159,何魂,2022-01-08 18:00,7.1,,1.3,320,22,2.2,-13.2,1012.2,1020.8,0,.03,,0,5000,,1.8
159,何魂,2022-01-08 19:00,6.1,,1.8,320,26,2.4,-12,1012.7,1021.3,,,,,4939,,.4
159,何魂,2022-01-08 20:00,5.5,,.9,290,26,2.3,-12.5,1012.9,1021.5,,,,,4518,,-.1
159,何魂,2022-01-08 21:00,5.6,,2.5,320,27,2.5,-11.9,1013.2,1021.8,,,,0,4217,,.3
159,何魂,2022-01-08 22:00,4.6,,3.1,320,30,2.5,-11.5,1013.5,1022.1,,,,6,4151,,.2
159,何魂,2022-01-08 23:00,4,,3.8,270,35,2.8,-10.1,1013,1021.7,,,,6,3892,,0
159,何魂,2022-01-09 00:00,3.8,,2.2,230,43,3.5,-7.6,1012.8,1021.5,,,,0,3044,,0
159,何魂,2022-01-09 01:00,3.6,,2.4,70,48,3.8,-6.4,1012.9,1021.6,,,,2,2275,,0
159,何魂,2022-01-09 02:00,3.2,,4.6,290,50,3.8,-6.2,1012.4,1021.1,,,,6,2192,,.1
159,何魂,2022-01-09 03:00,3.2,,2.6,140,53,4.1,-5.4,1012.2,1020.9,,,,7,1559,,-.1
159,何魂,2022-01-09 04:00,3.4,,3.5,180,54,4.2,-5,1011.8,1020.5,,,,6,1534,,.5
159,何魂,2022-01-09 05:00,3.5,,2.2,360,55,4.3,-4.7,1011.9,1020.6,,,,8,1218,,.4
159,何魂,2022-01-09 06:00,3.6,,2.4,180,55,4.3,-4.6,1012.3,1021,,,,6,1106,,-.1
159,何魂,2022-01-09 07:00,3.8,,2.2,290,55,4.4,-4.4,1012.4,1021.1,,,,7,1015,,-.2
159,何魂,2022-01-09 08:00,3.4,,1.6,20,57,4.4,-4.3,1012.7,1021.4,0,.02,,6,873,,-.1
159,何魂,2022-01-09 09:00,5.6,,1.7,360,52,4.7,-3.5,1012.9,1021.5,.5,.34,,5,819,,4.1
159,何魂,2022-01-09 10:00,7.4,,1.4,110,49,5,-2.6,1013.3,1021.9,1,.83,,2,860,,7.9
159,何魂,2022-01-09 11:00,9.3,,1.3,160,44,5.2,-2.3,1012.9,1021.4,1,1.33,,1,897,,15.3
159,何魂,2022-01-09 12:00,8.2,,2.3,290,46,5,-2.7,1012,1020.5,.8,1.52,,5,883,,14.3
159,何魂,2022-01-09 13:00,8.8,,1.3,200,46,5.2,-2.2,1011.2,1019.7,.5,1.43,,8,893,,15.5
159,何魂,2022-01-09 14:00,9.2,,1.4,250,42,4.9,-3,1010.9,1019.4,.8,1.6,,7,883,,17.8
159,何魂,2022-01-09 15:00,8.3,,3,270,46,5,-2.6,1010.9,1019.4,0,.8,,8,810,,12.7
159,何魂,2022-01-09 16:00,8.2,,1.3,290,46,5,-2.7,1010.8,1019.3,0,.58,,8,812,,9.2
159,何魂,2022-01-09 17:00,7.9,,1.6,160,49,5.2,-2.1,1011.1,1019.6,.2,.35,,6,812,,6.3
159,何魂,2022-01-09 18:00,6.7,,1.4,110,52,5.1,-2.4,1011.6,1020.2,0,.02,,6,801,,4
159,何魂,2022-01-09 19:00,6,,1,290,56,5.2,-2.1,1012.1,1020.7,,,,6,742,,2
159,何魂,2022-01-09 20:00,5.8,,1.8,290,56,5.2,-2.3,1012.3,1020.9,,,,6,727,,1.9
159,何魂,2022-01-09 21:00,5.6,,.8,20,57,5.2,-2.2,1012.4,1021,,,,1,718,,.7
159,何魂,2022-01-09 22:00,6.1,,3.5,320,53,5,-2.7,1012.8,1021.4,,,,3,746,,1.7
159,何魂,2022-01-09 23:00,5.8,,2.1,340,55,5.1,-2.5,1012.4,1021,,,,0,744,,1.1
159,何魂,2022-01-10 00:00,5.9,,4,320,54,5,-2.7,1012,1020.6,,,,0,727,,1.5
159,何魂,2022-01-10 01:00,5.9,,3.8,320,53,4.9,-2.9,1012,1020.6,,,,0,750,,1.7
159,何魂,2022-01-10 02:00,5.4,,1.6,290,56,5,-2.6,1012,1020.6,,,,1,719,,1.5
