거래일자,거래시간,원료원,설비용량(MW),전력거래량(MWh)
20220101,1,바이오가스,85.609,44.793166
20220101,2,바이오가스,85.609,42.926766
20220101,3,바이오가스,85.609,43.973171
20220101,4,바이오가스,85.609,44.745072
20220101,5,바이오가스,85.609,44.174461
20220101,6,바이오가스,85.609,43.400582
20220101,7,바이오가스,85.609,42.178619
20220101,8,바이오가스,85.609,42.406782
20220101,9,바이오가스,85.609,42.417104
20220101,10,바이오가스,85.609,42.815386
20220101,11,바이오가스,85.609,43.339543
20220101,12,바이오가스,85.609,43.58159
20220101,13,바이오가스,85.609,42.911042
20220101,14,바이오가스,85.609,44.598496
20220101,15,바이오가스,85.609,44.965486
20220101,16,바이오가스,85.609,43.598643
20220101,17,바이오가스,85.609,43.225243
20220101,18,바이오가스,85.609,43.711466
20220101,19,바이오가스,85.609,44.437367
20220101,20,바이오가스,85.609,43.665964
20220101,21,바이오가스,85.609,43.940774
20220101,22,바이오가스,85.609,44.737617
20220101,23,바이오가스,85.609,44.414863
20220101,24,바이오가스,85.609,43.621926
20220101,1,소수력,201.2904,45.891646
20220101,2,소수력,201.2904,43.493848
20220101,3,소수력,201.2904,41.595884
20220101,4,소수력,201.2904,42.595421
20220101,5,소수력,201.2904,44.222776
20220101,6,소수력,201.2904,47.242956
20220101,7,소수력,201.2904,50.652116
20220101,8,소수력,201.2904,51.925217
20220101,9,소수력,201.2904,53.924351
20220101,10,소수력,201.2904,53.588928
20220101,11,소수력,201.2904,53.31357
20220101,12,소수력,201.2904,50.988437
20220101,13,소수력,201.2904,47.203709
20220101,14,소수력,201.2904,43.661178
20220101,15,소수력,201.2904,41.072606
20220101,16,소수력,201.2904,40.005468
20220101,17,소수력,201.2904,39.836297
20220101,18,소수력,201.2904,44.109856
20220101,19,소수력,201.2904,47.224691
20220101,20,소수력,201.2904,50.542449
20220101,21,소수력,201.2904,53.10858
20220101,22,소수력,201.2904,53.237949
20220101,23,소수력,201.2904,53.854322
20220101,24,소수력,201.2904,52.045801
20220101,1,수력,1609.852,39.21038
20220101,2,수력,1609.852,39.199922
20220101,3,수력,1609.852,39.207777
20220101,4,수력,1609.852,39.172822
20220101,5,수력,1609.852,39.2161
20220101,6,수력,1609.852,39.219371
20220101,7,수력,1609.852,39.224042
20220101,8,수력,1609.852,74.420964
20220101,9,수력,1609.852,408.697402
20220101,10,수력,1609.852,460.869941
20220101,11,수력,1609.852,455.721083
20220101,12,수력,1609.852,446.814543
20220101,13,수력,1609.852,230.469425
20220101,14,수력,1609.852,228.407215
20220101,15,수력,1609.852,299.487547
20220101,16,수력,1609.852,344.40788
20220101,17,수력,1609.852,308.365779
20220101,18,수력,1609.852,336.908893
20220101,19,수력,1609.852,300.15323
20220101,20,수력,1609.852,290.640241
20220101,21,수력,1609.852,160.340438
20220101,22,수력,1609.852,126.835548
20220101,23,수력,1609.852,53.170144
20220101,24,수력,1609.852,39.417643
20220101,1,매립가스,63.734,25.331152
20220101,2,매립가스,63.734,25.326976
20220101,3,매립가스,63.734,25.316696
20220101,4,매립가스,63.734,25.306752
20220101,5,매립가스,63.734,25.318096
20220101,6,매립가스,63.734,24.919544
20220101,7,매립가스,63.734,24.204088
20220101,8,매립가스,63.734,23.928328
20220101,9,매립가스,63.734,23.92544
20220101,10,매립가스,63.734,24.012256
20220101,11,매립가스,63.734,24.036488
20220101,12,매립가스,63.734,24.05676
20220101,13,매립가스,63.734,24.064936
20220101,14,매립가스,63.734,24.066872
20220101,15,매립가스,63.734,12.666208
20220101,16,매립가스,63.734,9.268392
20220101,17,매립가스,63.734,13.386744
20220101,18,매립가스,63.734,14.752
20220101,19,매립가스,63.734,14.72912
20220101,20,매립가스,63.734,14.720928
20220101,21,매립가스,63.734,14.71228
20220101,22,매립가스,63.734,14.779384
20220101,23,매립가스,63.734,14.790368
20220101,24,매립가스,63.734,14.804752
20220101,1,태양광,5806.760585,15.939648
20220101,2,태양광,5806.760585,3.689005
20220101,3,태양광,5806.760585,2.617188
20220101,4,태양광,5806.760585,1.722656
20220101,5,태양광,5806.760585,1.566744
20220101,6,태양광,5806.760585,1.645626
20220101,7,태양광,5806.760585,1.03702
20220101,8,태양광,5806.760585,5.758346
20220101,9,태양광,5806.760585,398.269973
20220101,10,태양광,5806.760585,1587.602601
20220101,11,태양광,5806.760585,1942.4114
20220101,12,태양광,5806.760585,2374.240033
20220101,13,태양광,5806.760585,2561.385846
20220101,14,태양광,5806.760585,2458.926176
20220101,15,태양광,5806.760585,2205.129181
20220101,16,태양광,5806.760585,1498.668571
20220101,17,태양광,5806.760585,576.084231
20220101,18,태양광,5806.760585,635.730489
20220101,19,태양광,5806.760585,846.557559
20220101,20,태양광,5806.760585,962.94802
20220101,21,태양광,5806.760585,828.319561
20220101,22,태양광,5806.760585,492.78275
20220101,23,태양광,5806.760585,188.303023
20220101,24,태양광,5806.760585,56.154963
20220101,1,풍력,1726.733,538.813389
20220101,2,풍력,1726.733,543.132583
20220101,3,풍력,1726.733,546.993576
20220101,4,풍력,1726.733,534.217162
20220101,5,풍력,1726.733,488.710997
20220101,6,풍력,1726.733,457.266326
20220101,7,풍력,1726.733,362.666072
20220101,8,풍력,1726.733,294.211413
20220101,9,풍력,1726.733,262.784632
20220101,10,풍력,1726.733,272.131593
20220101,11,풍력,1726.733,229.113939
20220101,12,풍력,1726.733,156.852564
20220101,13,풍력,1726.733,90.783678
20220101,14,풍력,1726.733,89.484667
20220101,15,풍력,1726.733,88.689179
20220101,16,풍력,1726.733,76.932348
20220101,17,풍력,1726.733,84.902006
20220101,18,풍력,1726.733,90.57916
20220101,19,풍력,1726.733,144.360789
20220101,20,풍력,1726.733,149.082164
20220101,21,풍력,1726.733,158.156918
20220101,22,풍력,1726.733,193.858508
20220101,23,풍력,1726.733,238.905664
20220101,24,풍력,1726.733,264.469587
20220101,1,연료전지,760.708,604.751473
20220101,2,연료전지,760.708,604.32245
20220101,3,연료전지,760.708,603.872222
20220101,4,연료전지,760.708,603.604333
20220101,5,연료전지,760.708,603.104931
20220101,6,연료전지,760.708,602.213272
20220101,7,연료전지,760.708,602.081017
20220101,8,연료전지,760.708,602.135406
20220101,9,연료전지,760.708,601.776133
20220101,10,연료전지,760.708,601.241074
20220101,11,연료전지,760.708,600.65071
20220101,12,연료전지,760.708,600.494527
20220101,13,연료전지,760.708,598.224717
20220101,14,연료전지,760.708,598.741142
20220101,15,연료전지,760.708,599.381917
20220101,16,연료전지,760.708,599.047523
20220101,17,연료전지,760.708,600.274266
20220101,18,연료전지,760.708,600.775033
20220101,19,연료전지,760.708,600.963718
20220101,20,연료전지,760.708,601.247717
20220101,21,연료전지,760.708,601.298258
20220101,22,연료전지,760.708,600.535346
20220101,23,연료전지,760.708,600.456515
20220101,24,연료전지,760.708,600.52326
20220101,1,해양에너지,255.5,21.316344
20220101,2,해양에너지,255.5,135.717288
20220101,3,해양에너지,255.5,156.358776
20220101,4,해양에너지,255.5,140.3682
20220101,5,해양에너지,255.5,86.8224
20220101,6,해양에너지,255.5,13.515432
20220101,7,해양에너지,255.5,0
20220101,8,해양에너지,255.5,0
20220101,9,해양에너지,255.5,0
20220101,10,해양에너지,255.5,0
20220101,11,해양에너지,255.5,0
20220101,12,해양에너지,255.5,0
20220101,13,해양에너지,255.5,67.546752
20220101,14,해양에너지,255.5,169.003632
20220101,15,해양에너지,255.5,218.7444
20220101,16,해양에너지,255.5,228.62952
20220101,17,해양에너지,255.5,198.914856
20220101,18,해양에너지,255.5,126.715344
20220101,19,해양에너지,255.5,37.43376
20220101,20,해양에너지,255.5,0
20220101,21,해양에너지,255.5,0
20220101,22,해양에너지,255.5,0
20220101,23,해양에너지,255.5,0
20220101,24,해양에너지,255.5,0
20220101,1,바이오매스,935.013,637.8752
20220101,2,바이오매스,935.013,636.431923
20220101,3,바이오매스,935.013,638.086753
20220101,4,바이오매스,935.013,637.964255
20220101,5,바이오매스,935.013,635.471934
20220101,6,바이오매스,935.013,633.356695
20220101,7,바이오매스,935.013,634.465197
20220101,8,바이오매스,935.013,636.469494
20220101,9,바이오매스,935.013,636.147891
20220101,10,바이오매스,935.013,636.5155
20220101,11,바이오매스,935.013,636.517629
20220101,12,바이오매스,935.013,635.161206
20220101,13,바이오매스,935.013,618.706081
20220101,14,바이오매스,935.013,606.198612
20220101,15,바이오매스,935.013,612.378239
20220101,16,바이오매스,935.013,631.257475
20220101,17,바이오매스,935.013,631.200588
20220101,18,바이오매스,935.013,639.075347
20220101,19,바이오매스,935.013,638.547403
20220101,20,바이오매스,935.013,635.863344
20220101,21,바이오매스,935.013,631.481397
20220101,22,바이오매스,935.013,628.233366
20220101,23,바이오매스,935.013,627.955807
20220101,24,바이오매스,935.013,630.276458
20220101,1,IGCC,346.33,267.4784
20220101,2,IGCC,346.33,267.47728
20220101,3,IGCC,346.33,269.31184
20220101,4,IGCC,346.33,269.41208
20220101,5,IGCC,346.33,267.49016
20220101,6,IGCC,346.33,268.47184
20220101,7,IGCC,346.33,269.84272
20220101,8,IGCC,346.33,270.91848
20220101,9,IGCC,346.33,269.92392
20220101,10,IGCC,346.33,268.69192
20220101,11,IGCC,346.33,271.15256
20220101,12,IGCC,346.33,271.2724
20220101,13,IGCC,346.33,270.46824
20220101,14,IGCC,346.33,267.61952
20220101,15,IGCC,346.33,269.79736
20220101,16,IGCC,346.33,269.95808
20220101,17,IGCC,346.33,268.59784
20220101,18,IGCC,346.33,266.17752
20220101,19,IGCC,346.33,267.66208
20220101,20,IGCC,346.33,266.5684
20220101,21,IGCC,346.33,265.73064
20220101,22,IGCC,346.33,261.75968
20220101,23,IGCC,346.33,264.72208
20220101,24,IGCC,346.33,266.42504
20220101,1,바이오중유,350,204.568504
20220101,2,바이오중유,350,185.992016
20220101,3,바이오중유,350,186.084752
20220101,4,바이오중유,350,186.112696
20220101,5,바이오중유,350,186.118632
20220101,6,바이오중유,350,186.155144
20220101,7,바이오중유,350,186.118464
20220101,8,바이오중유,350,186.483136
20220101,9,바이오중유,350,186.426744
20220101,10,바이오중유,350,177.948176
20220101,11,바이오중유,350,140.047656
20220101,12,바이오중유,350,137.744432
20220101,13,바이오중유,350,137.635736
20220101,14,바이오중유,350,160.325088
20220101,15,바이오중유,350,197.537592
20220101,16,바이오중유,350,263.934944
20220101,17,바이오중유,350,211.622376
20220101,18,바이오중유,350,211.109136
20220101,19,바이오중유,350,210.743232
20220101,20,바이오중유,350,205.7356
20220101,21,바이오중유,350,205.67428
20220101,22,바이오중유,350,186.219096
20220101,23,바이오중유,350,185.86344
20220101,24,바이오중유,350,185.800664
20220102,1,바이오가스,85.32,43.226554
20220102,2,바이오가스,85.32,43.380617
20220102,3,바이오가스,85.32,43.746242
20220102,4,바이오가스,85.32,43.126439
20220102,5,바이오가스,85.32,43.739707
20220102,6,바이오가스,85.32,43.252161
20220102,7,바이오가스,85.32,42.851209
20220102,8,바이오가스,85.32,42.299612
20220102,9,바이오가스,85.32,42.974713
20220102,10,바이오가스,85.32,42.433578
20220102,11,바이오가스,85.32,42.119176
20220102,12,바이오가스,85.32,42.108899
20220102,13,바이오가스,85.32,42.425746
20220102,14,바이오가스,85.32,42.855862
20220102,15,바이오가스,85.32,43.147842
20220102,16,바이오가스,85.32,43.535439
20220102,17,바이오가스,85.32,43.827534
20220102,18,바이오가스,85.32,43.915921
20220102,19,바이오가스,85.32,43.503642
20220102,20,바이오가스,85.32,43.584873
20220102,21,바이오가스,85.32,43.954735
20220102,22,바이오가스,85.32,44.479374
20220102,23,바이오가스,85.32,44.546774
20220102,24,바이오가스,85.32,43.800467
20220102,1,소수력,201.2904,49.042356
20220102,2,소수력,201.2904,45.316259
20220102,3,소수력,201.2904,43.060496
20220102,4,소수력,201.2904,42.127712
20220102,5,소수력,201.2904,41.708482
20220102,6,소수력,201.2904,44.266137
20220102,7,소수력,201.2904,46.048444
20220102,8,소수력,201.2904,49.436674
20220102,9,소수력,201.2904,50.639009
20220102,10,소수력,201.2904,51.947686
20220102,11,소수력,201.2904,52.446173
20220102,12,소수력,201.2904,53.851658
20220102,13,소수력,201.2904,50.860768
20220102,14,소수력,201.2904,46.728329
20220102,15,소수력,201.2904,41.946019
20220102,16,소수력,201.2904,40.606766
20220102,17,소수력,201.2904,40.227061
20220102,18,소수력,201.2904,40.005591
20220102,19,소수력,201.2904,43.250423
20220102,20,소수력,201.2904,47.754762
20220102,21,소수력,201.2904,51.803793
20220102,22,소수력,201.2904,52.234876
20220102,23,소수력,201.2904,53.323521
20220102,24,소수력,201.2904,54.419764
20220102,1,수력,1609.852,39.423389
20220102,2,수력,1609.852,39.445999
20220102,3,수력,1609.852,39.41057
20220102,4,수력,1609.852,39.452023
20220102,5,수력,1609.852,39.488927
20220102,6,수력,1609.852,39.486263
20220102,7,수력,1609.852,39.512361
20220102,8,수력,1609.852,77.215348
20220102,9,수력,1609.852,348.684883
20220102,10,수력,1609.852,372.051438
20220102,11,수력,1609.852,349.487154
20220102,12,수력,1609.852,330.102088
20220102,13,수력,1609.852,325.358587
20220102,14,수력,1609.852,282.660818
20220102,15,수력,1609.852,295.56494
20220102,16,수력,1609.852,400.62358
20220102,17,수력,1609.852,388.307266
20220102,18,수력,1609.852,391.627082
20220102,19,수력,1609.852,386.009864
20220102,20,수력,1609.852,331.304448
20220102,21,수력,1609.852,157.050964
20220102,22,수력,1609.852,67.44544
20220102,23,수력,1609.852,48.472759
20220102,24,수력,1609.852,40.249911
20220102,1,매립가스,63.734,14.763672
20220102,2,매립가스,63.734,14.74772
20220102,3,매립가스,63.734,14.738616
20220102,4,매립가스,63.734,14.720264
20220102,5,매립가스,63.734,14.716416
20220102,6,매립가스,63.734,14.720768
20220102,7,매립가스,63.734,14.726896
20220102,8,매립가스,63.734,14.84772
20220102,9,매립가스,63.734,14.995016
20220102,10,매립가스,63.734,15.0022
20220102,11,매립가스,63.734,14.6524
20220102,12,매립가스,63.734,14.403512
20220102,13,매립가스,63.734,14.677624
20220102,14,매립가스,63.734,14.989312
20220102,15,매립가스,63.734,15.02568
20220102,16,매립가스,63.734,15.066536
20220102,17,매립가스,63.734,15.102024
20220102,18,매립가스,63.734,15.093344
20220102,19,매립가스,63.734,15.101232
20220102,20,매립가스,63.734,15.143136
20220102,21,매립가스,63.734,15.122344
20220102,22,매립가스,63.734,15.133096
20220102,23,매립가스,63.734,14.808992
20220102,24,매립가스,63.734,14.930144
20220102,1,태양광,5806.760585,12.742533
20220102,2,태양광,5806.760585,3.704058
20220102,3,태양광,5806.760585,3.443502
20220102,4,태양광,5806.760585,2.738878
20220102,5,태양광,5806.760585,2.232902
20220102,6,태양광,5806.760585,2.178235
20220102,7,태양광,5806.760585,1.151887
20220102,8,태양광,5806.760585,3.869066
20220102,9,태양광,5806.760585,243.931436
20220102,10,태양광,5806.760585,889.967105
20220102,11,태양광,5806.760585,1080.449628
20220102,12,태양광,5806.760585,1417.075773
20220102,13,태양광,5806.760585,1657.448377
20220102,14,태양광,5806.760585,1886.402946
20220102,15,태양광,5806.760585,1765.133487
20220102,16,태양광,5806.760585,1211.974977
20220102,17,태양광,5806.760585,576.881289
20220102,18,태양광,5806.760585,631.613681
20220102,19,태양광,5806.760585,799.427846
20220102,20,태양광,5806.760585,701.05343
20220102,21,태양광,5806.760585,376.636207
20220102,22,태양광,5806.760585,190.646256
20220102,23,태양광,5806.760585,79.199462
20220102,24,태양광,5806.760585,17.993007
20220102,1,풍력,1726.733,366.468103
20220102,2,풍력,1726.733,451.429058
20220102,3,풍력,1726.733,538.423082
20220102,4,풍력,1726.733,604.37109
20220102,5,풍력,1726.733,632.168638
20220102,6,풍력,1726.733,614.882817
20220102,7,풍력,1726.733,548.109166
20220102,8,풍력,1726.733,526.569572
20220102,9,풍력,1726.733,519.373395
20220102,10,풍력,1726.733,577.46944
20220102,11,풍력,1726.733,576.835824
20220102,12,풍력,1726.733,565.362649
20220102,13,풍력,1726.733,675.474137
20220102,14,풍력,1726.733,802.656892
20220102,15,풍력,1726.733,773.773375
20220102,16,풍력,1726.733,687.394507
20220102,17,풍력,1726.733,616.336993
20220102,18,풍력,1726.733,575.764307
20220102,19,풍력,1726.733,590.501243
20220102,20,풍력,1726.733,560.672566
20220102,21,풍력,1726.733,555.192033
20220102,22,풍력,1726.733,543.616663
20220102,23,풍력,1726.733,574.549093
20220102,24,풍력,1726.733,561.611078
20220102,1,연료전지,760.708,600.626054
20220102,2,연료전지,760.708,600.232497
20220102,3,연료전지,760.708,600.239282
20220102,4,연료전지,760.708,600.335526
20220102,5,연료전지,760.708,599.646207
20220102,6,연료전지,760.708,595.752314
20220102,7,연료전지,760.708,595.859279
20220102,8,연료전지,760.708,595.805347
20220102,9,연료전지,760.708,595.908596
20220102,10,연료전지,760.708,595.975651
20220102,11,연료전지,760.708,596.003767
20220102,12,연료전지,760.708,595.946165
20220102,13,연료전지,760.708,596.102778
20220102,14,연료전지,760.708,596.247395
20220102,15,연료전지,760.708,596.499639
20220102,16,연료전지,760.708,596.383068
20220102,17,연료전지,760.708,596.412575
20220102,18,연료전지,760.708,596.497244
20220102,19,연료전지,760.708,596.427906
20220102,20,연료전지,760.708,596.26182
20220102,21,연료전지,760.708,596.459202
20220102,22,연료전지,760.708,596.412023
20220102,23,연료전지,760.708,596.486605
20220102,24,연료전지,760.708,596.605209
20220102,1,해양에너지,255.5,0
20220102,2,해양에너지,255.5,64.10292
20220102,3,해양에너지,255.5,157.610208
20220102,4,해양에너지,255.5,180.799416
20220102,5,해양에너지,255.5,157.75536
20220102,6,해양에너지,255.5,96.006288
20220102,7,해양에너지,255.5,7.245504
20220102,8,해양에너지,255.5,0
20220102,9,해양에너지,255.5,0
20220102,10,해양에너지,255.5,0
20220102,11,해양에너지,255.5,0
20220102,12,해양에너지,255.5,0
20220102,13,해양에너지,255.5,0.435288
20220102,14,해양에너지,255.5,114.352224
20220102,15,해양에너지,255.5,193.643016
20220102,16,해양에너지,255.5,240.3912
20220102,17,해양에너지,255.5,244.530216
20220102,18,해양에너지,255.5,210.440664
20220102,19,해양에너지,255.5,127.7724
20220102,20,해양에너지,255.5,39.958464
20220102,21,해양에너지,255.5,0
20220102,22,해양에너지,255.5,0
20220102,23,해양에너지,255.5,0
20220102,24,해양에너지,255.5,0
20220102,1,바이오매스,935.013,632.73485
20220102,2,바이오매스,935.013,635.358572
20220102,3,바이오매스,935.013,633.537509
20220102,4,바이오매스,935.013,632.328983
20220102,5,바이오매스,935.013,631.069773
20220102,6,바이오매스,935.013,629.720479
20220102,7,바이오매스,935.013,629.884968
20220102,8,바이오매스,935.013,630.475602
20220102,9,바이오매스,935.013,632.399863
20220102,10,바이오매스,935.013,630.378782
20220102,11,바이오매스,935.013,630.526603
20220102,12,바이오매스,935.013,633.43366
20220102,13,바이오매스,935.013,632.187505
20220102,14,바이오매스,935.013,631.909719
20220102,15,바이오매스,935.013,631.466973
20220102,16,바이오매스,935.013,632.193907
20220102,17,바이오매스,935.013,637.642577
20220102,18,바이오매스,935.013,640.701357
20220102,19,바이오매스,935.013,640.520454
20220102,20,바이오매스,935.013,639.946314
20220102,21,바이오매스,935.013,635.841524
20220102,22,바이오매스,935.013,634.460384
20220102,23,바이오매스,935.013,626.234372
20220102,24,바이오매스,935.013,611.650894
20220102,1,IGCC,346.33,265.79
20220102,2,IGCC,346.33,263.74152
20220102,3,IGCC,346.33,264.57872
20220102,4,IGCC,346.33,265.53184
20220102,5,IGCC,346.33,265.9972
20220102,6,IGCC,346.33,265.11632
20220102,7,IGCC,346.33,266.96208
20220102,8,IGCC,346.33,268.19576
20220102,9,IGCC,346.33,267.4392
20220102,10,IGCC,346.33,266.41664
20220102,11,IGCC,346.33,268.90528
20220102,12,IGCC,346.33,269.65008
20220102,13,IGCC,346.33,269.62712
20220102,14,IGCC,346.33,268.45952
20220102,15,IGCC,346.33,267.22808
20220102,16,IGCC,346.33,267.52712
20220102,17,IGCC,346.33,267.97904
20220102,18,IGCC,346.33,267.512
20220102,19,IGCC,346.33,271.88448
20220102,20,IGCC,346.33,272.17008
20220102,21,IGCC,346.33,272.09224
20220102,22,IGCC,346.33,269.6036
20220102,23,IGCC,346.33,269.5112
20220102,24,IGCC,346.33,268.51776
20220102,1,바이오중유,350,185.635968
20220102,2,바이오중유,350,185.588704
20220102,3,바이오중유,350,185.427312
20220102,4,바이오중유,350,185.349976
20220102,5,바이오중유,350,185.331272
20220102,6,바이오중유,350,185.516576
20220102,7,바이오중유,350,199.492944
20220102,8,바이오중유,350,205.586136
20220102,9,바이오중유,350,204.991192
20220102,10,바이오중유,350,191.41948
20220102,11,바이오중유,350,185.939376
20220102,12,바이오중유,350,186.11404
20220102,13,바이오중유,350,186.031552
20220102,14,바이오중유,350,186.012344
20220102,15,바이오중유,350,185.488072
20220102,16,바이오중유,350,143.03128
20220102,17,바이오중유,350,186.316312
20220102,18,바이오중유,350,198.852024
20220102,19,바이오중유,350,205.43796
20220102,20,바이오중유,350,196.167608
20220102,21,바이오중유,350,186.284672
20220102,22,바이오중유,350,186.4114
20220102,23,바이오중유,350,186.805696
20220102,24,바이오중유,350,186.808272
20220103,1,바이오가스,85.32,43.640727
20220103,2,바이오가스,85.32,43.444103
20220103,3,바이오가스,85.32,42.927979
20220103,4,바이오가스,85.32,42.956249
20220103,5,바이오가스,85.32,43.781811
20220103,6,바이오가스,85.32,43.727427
20220103,7,바이오가스,85.32,43.332827
20220103,8,바이오가스,85.32,43.540404
20220103,9,바이오가스,85.32,44.184571
20220103,10,바이오가스,85.32,43.306742
20220103,11,바이오가스,85.32,42.883929
20220103,12,바이오가스,85.32,42.740713
20220103,13,바이오가스,85.32,42.825162
20220103,14,바이오가스,85.32,43.768396
20220103,15,바이오가스,85.32,44.121804
20220103,16,바이오가스,85.32,44.951138
20220103,17,바이오가스,85.32,44.572701
20220103,18,바이오가스,85.32,44.038229
20220103,19,바이오가스,85.32,45.234829
20220103,20,바이오가스,85.32,44.567062
20220103,21,바이오가스,85.32,43.555811
20220103,22,바이오가스,85.32,44.389764
20220103,23,바이오가스,85.32,43.774481
20220103,24,바이오가스,85.32,44.104436
20220103,1,소수력,201.2904,51.755419
20220103,2,소수력,201.2904,47.311993
20220103,3,소수력,201.2904,42.556852
20220103,4,소수력,201.2904,40.336071
20220103,5,소수력,201.2904,39.261401
20220103,6,소수력,201.2904,40.563508
20220103,7,소수력,201.2904,44.183076
20220103,8,소수력,201.2904,49.249332
20220103,9,소수력,201.2904,51.990851
20220103,10,소수력,201.2904,56.385481
20220103,11,소수력,201.2904,55.546375
20220103,12,소수력,201.2904,57.134051
20220103,13,소수력,201.2904,56.541304
20220103,14,소수력,201.2904,54.195569
20220103,15,소수력,201.2904,52.135283
20220103,16,소수력,201.2904,49.59831
20220103,17,소수력,201.2904,48.395677
20220103,18,소수력,201.2904,44.167449
20220103,19,소수력,201.2904,42.276933
20220103,20,소수력,201.2904,43.733383
20220103,21,소수력,201.2904,47.184381
20220103,22,소수력,201.2904,50.784745
20220103,23,소수력,201.2904,51.918761
20220103,24,소수력,201.2904,53.89719
20220103,1,수력,1609.852,40.279613
20220103,2,수력,1609.852,40.230182
20220103,3,수력,1609.852,40.309432
20220103,4,수력,1609.852,40.258624
20220103,5,수력,1609.852,40.259334
20220103,6,수력,1609.852,40.171838
20220103,7,수력,1609.852,46.637849
20220103,8,수력,1609.852,327.172987
20220103,9,수력,1609.852,528.282545
20220103,10,수력,1609.852,501.194772
20220103,11,수력,1609.852,484.774475
20220103,12,수력,1609.852,391.896703
20220103,13,수력,1609.852,131.341136
20220103,14,수력,1609.852,269.592295
20220103,15,수력,1609.852,312.014112
20220103,16,수력,1609.852,298.283363
20220103,17,수력,1609.852,349.429746
20220103,18,수력,1609.852,363.86232
20220103,19,수력,1609.852,333.517043
20220103,20,수력,1609.852,237.772072
20220103,21,수력,1609.852,156.607422
20220103,22,수력,1609.852,95.724378
20220103,23,수력,1609.852,66.466702
20220103,24,수력,1609.852,46.275882
20220103,1,매립가스,63.734,15.054328
20220103,2,매립가스,63.734,15.067552
20220103,3,매립가스,63.734,15.062112
20220103,4,매립가스,63.734,15.072328
20220103,5,매립가스,63.734,15.093584
20220103,6,매립가스,63.734,15.09188
20220103,7,매립가스,63.734,15.091416
20220103,8,매립가스,63.734,15.057704
20220103,9,매립가스,63.734,14.824896
20220103,10,매립가스,63.734,14.67616
20220103,11,매립가스,63.734,14.627456
20220103,12,매립가스,63.734,14.606832
20220103,13,매립가스,63.734,14.608216
20220103,14,매립가스,63.734,14.714128
20220103,15,매립가스,63.734,14.83976
20220103,16,매립가스,63.734,14.618968
20220103,17,매립가스,63.734,14.940109
20220103,18,매립가스,63.734,15.057715
20220103,19,매립가스,63.734,15.025077
20220103,20,매립가스,63.734,15.001714
20220103,21,매립가스,63.734,14.825298
20220103,22,매립가스,63.734,14.991099
20220103,23,매립가스,63.734,15.008787
20220103,24,매립가스,63.734,15.002947
20220103,1,태양광,5808.750545,6.450096
20220103,2,태양광,5808.750545,2.093959
20220103,3,태양광,5808.750545,2.744273
20220103,4,태양광,5808.750545,1.788091
20220103,5,태양광,5808.750545,1.573032
20220103,6,태양광,5808.750545,1.399773
20220103,7,태양광,5808.750545,0.253184
20220103,8,태양광,5808.750545,4.698294
20220103,9,태양광,5808.750545,391.711403
20220103,10,태양광,5808.750545,1567.655974
20220103,11,태양광,5808.750545,1907.186337
20220103,12,태양광,5808.750545,2323.105229
20220103,13,태양광,5808.750545,2475.98668
20220103,14,태양광,5808.750545,2433.237645
20220103,15,태양광,5808.750545,2302.381948
20220103,16,태양광,5808.750545,1589.548721
20220103,17,태양광,5808.750545,594.523137
20220103,18,태양광,5808.750545,639.341729
20220103,19,태양광,5808.750545,849.493243
20220103,20,태양광,5808.750545,956.932649
20220103,21,태양광,5808.750545,827.489445
20220103,22,태양광,5808.750545,525.801431
20220103,23,태양광,5808.750545,203.212096
20220103,24,태양광,5808.750545,52.662048
20220103,1,풍력,1726.733,512.533939
20220103,2,풍력,1726.733,519.73323
20220103,3,풍력,1726.733,536.451432
20220103,4,풍력,1726.733,536.624303
20220103,5,풍력,1726.733,504.263946
20220103,6,풍력,1726.733,515.927815
20220103,7,풍력,1726.733,520.713908
20220103,8,풍력,1726.733,451.835119
20220103,9,풍력,1726.733,405.870408
20220103,10,풍력,1726.733,495.741796
20220103,11,풍력,1726.733,532.104894
20220103,12,풍력,1726.733,522.200688
20220103,13,풍력,1726.733,583.63031
20220103,14,풍력,1726.733,587.086325
20220103,15,풍력,1726.733,616.683257
20220103,16,풍력,1726.733,639.460704
20220103,17,풍력,1726.733,653.708772
20220103,18,풍력,1726.733,681.242228
20220103,19,풍력,1726.733,702.851252
20220103,20,풍력,1726.733,709.459724
20220103,21,풍력,1726.733,687.542655
20220103,22,풍력,1726.733,649.022695
20220103,23,풍력,1726.733,634.145258
20220103,24,풍력,1726.733,594.523376
20220103,1,연료전지,760.708,596.626155
20220103,2,연료전지,760.708,596.69489
20220103,3,연료전지,760.708,596.333214
20220103,4,연료전지,760.708,595.913816
20220103,5,연료전지,760.708,595.715395
20220103,6,연료전지,760.708,595.616944
20220103,7,연료전지,760.708,595.793674
20220103,8,연료전지,760.708,595.726991
20220103,9,연료전지,760.708,595.008477
20220103,10,연료전지,760.708,594.901431
20220103,11,연료전지,760.708,591.157005
20220103,12,연료전지,760.708,587.345416
20220103,13,연료전지,760.708,587.287891
20220103,14,연료전지,760.708,587.814655
20220103,15,연료전지,760.708,588.524202
20220103,16,연료전지,760.708,589.164983
20220103,17,연료전지,760.708,588.93939
20220103,18,연료전지,760.708,589.266223
20220103,19,연료전지,760.708,591.139597
20220103,20,연료전지,760.708,593.055808
20220103,21,연료전지,760.708,594.403245
20220103,22,연료전지,760.708,594.763294
